"m.z" "r.t" "p.value" "t.score"
434.21735 8.685 0.2873311135 0.0177694526
104.10691 0.751 0.2873311135 0.0233759720
269.02976 10.317 0.2900864342 -0.0318774003
201.02649 10.16 0.2907443621 0.0707728670
415.25378 9.765 0.2928594839 -0.0059218518
132.99174 11.641 0.2935999147 0.0409848298
176.06577 1.113 0.3041291842 0.0444810173
408.08248 9.042 0.3012851159 0.0295257239
171.02739 2.092 0.3022791404 0.3132313151
97.02825 1.049 0.3012851159 -0.1138332411
113.09592 6.146 0.2984588151 0.1728499460
166.94304 3.234 0.3041291842 0.0153917258
118.06085 1.015 0.3012851159 0.0945114475
114.09122 5.331 0.3041291842 0.2277548191
198.09718 1.002 0.3041291842 -0.0451261232
227.17524 7.949 0.3041291842 0.0380835951
780.21936 9.632 0.3041291842 0.0404721295
147.11269 2.171 0.3069910266 -0.0097583750
196.09662 9.84 0.3069910266 -0.0352730343
308.20093 9.228 0.3098706483 -0.1007603137
332.24300 9.924 0.3098706483 0.0337182306
360.02505 8.292 0.3098706483 0.0673707868
393.11557 10.785 0.3127680533 0.1053720984
409.06754 1.095 0.3141144106 0.0933381301
401.24885 9.151 0.3156832441 0.0936796926
236.58849 1.017 0.3156832441 -0.0816851031
365.10514 4.803 0.3156832441 -0.2449858179
231.93170 11.761 0.3141144106 0.0283957488
125.87298 8.404 0.3171202211 0.0402714703
173.10430 1.503 0.3171202211 -0.0234251628
129.06569 0.987 0.3186162223 0.0279364197
199.06869 9.063 0.3215669878 0.0573668308
199.09645 9.587 0.3215669878 0.0895300998
200.07224 9.616 0.3215669878 0.0247365241
197.12923 6.244 0.3245355394 0.0522363323
255.82195 4.296 0.3231882447 0.0643413328
87.05520 0.896 0.3245355394 -0.0459406854
632.05529 1.0 0.3245355394 0.0109196260
246.16996 5.941 0.3245355394 0.0307053377
322.12982 12.527 0.3275218746 0.0302583482
116.92850 12.983 0.3293314598 -0.0563122593
199.06892 9.647 0.3305259895 0.0580712318
108.04423 11.408 0.3305259895 0.0058186282
198.12756 10.512 0.3335478789 0.0003575395
396.31046 11.517 0.3335478789 -0.1021746463
367.10513 0.988 0.3355498319 -0.0902280874
193.10697 8.321 0.3365875362 0.0824575194
367.10526 0.978 0.3386871844 -0.0902897108
583.16022 8.649 0.3396449534 0.0686289375
190.92831 11.975 0.3418433023 0.1039433160
459.28007 10.076 0.3427201214 -0.0054817327
324.99643 2.073 0.3450181745 0.0503913869
89.05968 2.623 0.3489236657 -0.0478213291
272.17023 7.569 0.3489236657 0.0206921498
553.88232 12.299 0.3520520167 0.0443659899
239.01644 1.016 0.3514241296 0.0482296482
726.82403 0.698 0.3520520167 0.0642636388
582.15788 10.23 0.3551980676 0.0956468858
191.08147 10.173 0.3551980676 0.1154017266
190.92842 8.022 0.3546551826 0.0678689471
111.02000 9.054 0.3551980676 -0.0404721762
322.94348 10.845 0.3579049302 0.1068753103
582.15797 10.491 0.3615432035 0.1115947392
249.10805 2.365 0.3615432035 -0.0604174458
239.01650 0.999 0.3611733534 0.0481615881
119.07014 6.478 0.3647422519 0.0121418798
368.27930 10.977 0.3647422519 0.3060880563
421.20432 9.899 0.3647422519 0.1022988311
128.04530 10.421 0.3647422519 -0.0830375365
209.06660 1.251 0.3677661439 0.1945083463
91.00367 9.096 0.3677661439 0.0101256789
191.98266 0.935 0.3711932082 -0.0879187485
165.07559 2.494 0.3777144914 0.0701244273
