"m.z" "r.t" "p.value" "t.score"
191.10249 10.256 0.0359740139 -0.1801695796
237.12318 6.91 0.0405722833 0.0631684470
323.19003 11.58 0.0405722833 -0.2264933716
153.06584 9.4 0.0405722833 -0.0874543710
328.24808 10.663 0.0405722833 -1.0268003736
344.22784 9.107 0.0405722833 -0.0301734226
440.02592 5.068 0.0405722833 -0.1851849153
249.15572 1.016 0.0405722833 0.0939703596
167.08539 12.572 0.0405722833 2.4542724056
102.12759 12.537 0.0405722833 -30.4987480415
785.50444 12.594 0.0405722833 -0.1439383647
190.92841 8.49 0.0405722833 0.3097353610
226.09353 10.051 0.0405722833 0.0542281982
190.92833 2.326 0.0456594178 0.3272343679
207.14903 10.244 0.0456594178 -0.0577064963
223.98822 12.487 0.0456594178 -2.6117102174
247.14414 10.417 0.0456594178 0.4841603419
118.08623 0.915 0.0456594178 0.2541408752
201.03806 1.449 0.0456594178 -0.0966026306
146.93845 2.351 0.0456594178 0.3380593535
344.22801 9.105 0.0456594178 -0.0057949395
145.08582 10.901 0.0456594178 -25.9189594941
311.00842 7.066 0.0456594178 0.3343442342
412.86265 1.253 0.0456594178 1.5213043184
190.92842 5.012 0.0512737061 0.4069425778
190.92835 1.975 0.0512737061 0.3004325830
245.16055 5.096 0.0512737061 -0.1414517314
349.10883 0.973 0.0512737061 0.1542877734
356.24298 12.717 0.0512737061 -0.7966898958
188.94916 1.43 0.0512737061 0.4448264478
188.94906 1.465 0.0512737061 0.4102733033
691.06024 9.046 0.0512737061 -0.3213467470
147.11266 1.298 0.0512737061 -0.2204906121
89.05965 3.335 0.0512737061 0.1349477544
346.08652 8.44 0.0512737061 1.4279070675
173.09203 1.034 0.0512737061 0.3175134347
190.92839 9.84 0.0574547081 0.2878280997
279.13399 9.833 0.0574547081 0.2448220850
149.04551 1.551 0.0574547081 -0.2963402309
204.12289 1.12 0.0574547081 0.2726148313
172.13321 4.594 0.0574547081 -0.4929524019
279.11598 10.313 0.0574547081 -0.1118540787
365.10514 4.803 0.0574547081 -0.3437182839
190.92831 11.975 0.0574547081 0.2372611603
137.04564 10.098 0.0574547081 -1.7077222601
360.23904 9.879 0.0574547081 -0.1373771618
228.99405 11.33 0.0642430816 -0.5196533963
173.92616 11.435 0.0642430816 0.2246700396
288.21670 9.624 0.0642430816 -30.6213511059
302.01938 5.534 0.0642430816 -0.2276291336
267.17197 12.682 0.0642430816 -27.0795223593
264.19561 6.634 0.0642430816 -23.9190815520
187.08647 12.053 0.0642430816 -0.2260879279
652.33835 11.955 0.0642430816 0.1601794479
102.01944 2.648 0.0642430816 -0.3439858478
439.28392 12.663 0.0642430816 -27.6362392035
208.06134 11.426 0.0716803808 -0.2762747223
206.10331 0.816 0.0716803808 -0.1797961515
310.20133 9.1 0.0716803808 -0.0502623066
246.04396 9.126 0.0716803808 -0.2251375131
412.30566 11.373 0.0716803808 -0.1001545389
193.09709 3.414 0.0716803808 0.2592630107
129.93629 10.623 0.0716803808 0.2726081433
383.24276 12.069 0.0716803808 -0.0301962613
333.14431 9.911 0.0716803808 -0.5546967122
450.01277 1.949 0.0798088256 -0.1577715644
410.56647 0.991 0.0798088256 0.2486909031
349.24438 10.041 0.0798088256 -0.0155395180
210.13340 6.021 0.0798088256 0.0662237948
361.18300 10.229 0.0798088256 -2.9655615424
229.91606 11.99 0.0798088256 -0.1327780984
206.10339 0.808 0.0798088256 -0.1708584986
269.13839 11.789 0.0798088256 0.0342732101
258.91571 10.016 0.0886710419 0.2921250286
525.28825 10.405 0.0886710419 -0.0217315959
207.12252 10.344 0.0886710419 -0.7084496276
334.12581 1.044 0.0886710419 -0.1133158558
310.99992 9.847 0.0886710419 0.1165511299
188.93295 2.197 0.0886710419 0.3923053426
135.10161 5.036 0.0886710419 -0.0311304824
694.92303 12.344 0.0886710419 -0.2294236992
345.07263 11.048 0.0886710419 1.0017637656
783.81581 0.699 0.0886710419 -0.2049193317
245.21100 12.02 0.0983097740 1.4495535783
108.04423 11.408 0.0983097740 0.2824606136
175.05762 0.989 0.0983097740 0.1770220680
444.99817 11.416 0.0983097740 0.1205162108
205.08172 2.444 0.0983097740 -0.1491897504
166.08610 7.964 0.0983097740 -0.1238709521
316.04492 9.022 0.0983097740 0.1456793012
157.01166 1.778 0.0983097740 -0.2972787374
190.92841 8.648 0.0983097740 0.6154425374
307.85583 8.541 0.0983097740 0.4204279820
211.08237 1.037 0.0983097740 -0.1362581393
283.01366 7.055 0.0983097740 0.2190284675
118.04970 3.758 0.0983097740 -0.2735957957
92.52214 1.525 0.1087675697 0.2757064729
205.06813 0.998 0.1087675697 -0.1512689456
266.08820 1.001 0.1087675697 0.1194418218
182.98610 9.194 0.1087675697 -28.0026593091
232.93500 9.648 0.1087675697 0.2494423647
446.29603 10.761 0.1087675697 0.1423907466
253.11829 6.707 0.1087675697 0.3650856220
384.12233 6.947 0.1087675697 0.6114592987
204.01919 9.981 0.1087675697 0.0412970294
338.11688 6.931 0.1087675697 0.5632453932
